person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,1,3,0.0015512808285435672,4,2,0.03623188405797101,2,15.31,0.09,4.0,625,1,0
26,1,3,0.013683053223196752,5,3,0.7101449275362319,5,15.65,0.23,3.0,649,0,1
25,0,3,0.015667964174004827,3,3,0.7101449275362319,5,9.33,0.21,4.0,545,1,0
23,1,3,0.0015383511711628045,3,0,0.08985507246376812,4,13.47,0.19,4.0,540,0,1
24,0,0,0.016138853954097768,0,3,0.7101449275362319,4,10.36,0.2,3.0,637,1,0
24,1,0,0.014413509350922858,4,3,0.7101449275362319,2,16.77,0.22,4.0,600,0,1
23,1,3,0.01454697678195009,1,3,0.7101449275362319,0,14.59,0.22,2.0,633,0,1
22,1,3,0.028214180747712356,0,3,0.08695652173913043,5,11.91,0.02,2.0,588,0,0
23,0,0,0.028183872518583255,2,0,0.19420289855072462,1,8.38,0.03,3.0,624,1,0
25,1,3,0.028181787089973456,7,3,0.24637681159420288,5,10.59,0.04,3.0,525,1,0
25,1,3,0.028083354859590872,3,0,0.24057971014492752,0,14.27,0.04,3.0,616,1,0
26,0,4,0.02806611531641652,3,3,0.3333333333333333,0,12.53,0.06,4.0,675,0,0
25,0,0,0.02603560299334081,1,0,0.7101449275362319,0,16.0,0.13,3.0,662,0,1
26,1,4,0.027999381600902908,2,0,0.2753623188405797,5,11.71,0.05,4.0,585,1,0
21,1,4,0.001497754827558689,0,2,0.07753623188405798,2,11.54,0.17,3.0,686,0,1
25,0,1,0.015076119534543459,2,3,0.7101449275362319,2,15.68,0.21,4.0,595,0,1
21,0,0,0.001552810142857421,2,0,0.028985507246376812,1,10.59,0.08,2.0,537,1,0
24,0,3,0.015351118053889145,0,3,0.7101449275362319,2,12.61,0.21,2.0,625,0,1
26,0,3,0.017444749349554815,0,3,0.7101449275362319,4,11.01,0.19,2.0,641,1,0
23,0,0,0.0015726912289375187,4,0,0.06666666666666667,4,8.49,0.14,3.0,661,0,1
25,1,3,0.025630056643021613,1,3,0.855072463768116,4,17.27,0.16,4.0,577,0,1
24,1,1,0.027617748165309423,4,3,0.5072463768115942,0,8.9,0.09,4.0,537,1,0
25,0,3,0.027395024389782734,6,0,0.2753623188405797,3,11.11,0.05,4.0,646,1,0
24,1,3,0.02540538646745911,1,3,0.7101449275362319,2,14.59,0.13,2.0,653,0,1
26,0,0,0.02737083341790905,3,3,0.36231884057971014,5,12.42,0.06,3.0,654,0,0
24,1,0,0.012896012465858059,0,3,0.7101449275362319,3,11.01,0.25,2.0,635,0,1
24,0,4,0.017410687348928075,3,3,0.7101449275362319,2,15.7,0.19,2.0,675,1,0
22,0,4,0.0015186091136566934,0,2,0.05797101449275363,2,12.53,0.13,3.0,618,0,1
25,0,4,0.02139566336510878,0,3,0.13043478260869565,3,16.49,0.03,2.0,609,0,1
25,0,1,0.02740864919003343,0,0,0.5652173913043479,1,7.49,0.1,2.0,545,1,0
22,0,3,0.015796009490646575,2,3,0.7101449275362319,0,14.96,0.21,2.0,629,0,1
25,1,0,0.0178242973565385,6,3,0.7101449275362319,3,12.73,0.18,4.0,539,0,0
24,1,4,0.019035097207388645,4,3,0.7101449275362319,1,10.65,0.17,4.0,593,1,0
25,0,3,0.019079308293916415,3,3,0.7101449275362319,3,10.74,0.17,2.0,683,0,0
23,1,1,0.01904719269332549,1,3,0.7101449275362319,1,9.99,0.17,2.0,670,1,0
24,1,4,0.014313408777652437,0,3,0.7101449275362319,3,15.33,0.23,2.0,662,0,1
21,0,3,0.0015868721434841619,2,2,0.014492753623188404,5,7.29,0.05,4.0,681,1,0
26,1,3,0.01697483276947978,1,3,0.7101449275362319,4,15.05,0.19,3.0,636,0,1
26,1,4,0.020755853867621996,0,3,0.7101449275362319,4,10.75,0.16,3.0,677,1,0
23,0,1,0.02071456238114795,3,3,0.7101449275362319,1,16.02,0.16,2.0,656,1,0
23,0,0,0.02070858415246652,0,3,0.7101449275362319,5,11.49,0.16,4.0,674,1,0
25,0,0,0.02738932421824928,6,2,0.5652173913043479,1,12.53,0.1,4.0,587,0,0
26,0,1,0.027396970789818547,2,0,0.3333333333333333,5,13.57,0.06,2.0,658,0,0
22,1,3,0.02721929227226355,4,3,0.3913043478260869,4,11.14,0.07,3.0,581,1,0
26,1,3,0.02716173444263306,3,3,0.6884057971014493,3,12.87,0.12,3.0,606,1,0
23,0,0,0.02716660044272259,0,3,0.5652173913043479,1,11.58,0.1,3.0,648,0,0
24,0,0,0.027070948783819743,3,3,0.03768115942028985,2,11.12,0.01,3.0,563,1,0
25,0,4,0.02704453335476227,1,0,0.9999999999999999,4,10.65,0.17,2.0,589,1,0
24,1,0,0.021339078735496193,1,3,0.7101449275362319,0,10.37,0.15,2.0,641,0,0
24,1,0,0.0016234366584426633,3,2,0.08115942028985507,2,6.39,0.17,4.0,637,0,1
24,1,3,0.021403727022400006,2,3,0.7101449275362319,4,16.07,0.15,3.0,578,1,0
25,0,1,0.02134922782139722,0,3,0.7101449275362319,3,10.62,0.15,2.0,660,1,0
25,1,3,0.0015881234006500419,3,2,0.0782608695652174,5,18.09,0.16,2.0,586,0,1
25,1,0,0.021568058796852283,5,3,0.7101449275362319,1,11.36,0.15,4.0,567,1,0
26,0,1,0.02164438548397098,5,3,0.7101449275362319,0,12.53,0.15,4.0,582,1,0
25,0,1,0.023213879055706804,3,3,0.7101449275362319,1,9.99,0.14,4.0,712,1,0
23,1,3,0.024054167756882402,4,3,0.7101449275362319,1,10.36,0.14,3.0,674,0,0
23,0,4,0.026543335345540226,0,0,0.263768115942029,1,5.99,0.05,3.0,532,1,0
22,0,4,0.024580251880848062,1,0,0.6811594202898551,0,15.62,0.13,2.0,670,0,1
24,1,4,0.026535271688249,6,0,0.5652173913043479,4,10.37,0.1,4.0,658,0,0
25,1,0,0.02661104226107175,0,0,0.7101449275362319,2,19.74,0.13,4.0,669,0,0
21,1,1,0.026527069002383784,0,0,0.5652173913043479,1,6.91,0.1,4.0,681,1,0
23,1,0,0.001674460145095781,3,2,0.15942028985507245,3,7.9,0.3,2.0,618,0,1
23,0,1,0.0017240933460090319,4,0,0.051449275362318844,0,13.06,0.11,4.0,573,1,0
23,0,3,0.0016487398589082422,0,2,0.043478260869565216,4,6.39,0.1,3.0,491,1,0
23,1,4,0.02372661643656974,2,3,0.7101449275362319,0,14.93,0.14,3.0,590,0,1
23,0,3,0.001726873917488766,0,0,0.14782608695652172,3,12.84,0.27,4.0,587,0,1
24,1,4,0.0017174199744576706,2,2,0.09057971014492754,5,17.14,0.18,2.0,648,0,1
22,1,4,0.0017096343743144154,0,0,0.14492753623188404,5,7.14,0.27,3.0,687,0,1
25,1,1,0.028213346576268436,0,3,0.7101449275362319,4,8.9,0.12,2.0,621,0,0
22,0,3,0.0017246494603049788,0,2,0.043478260869565216,4,12.42,0.1,3.0,590,1,0
24,1,0,0.029918114950493315,0,3,0.7101449275362319,2,12.68,0.11,2.0,676,1,0
25,0,0,0.026076199336944925,0,3,0.7101449275362319,4,11.03,0.13,2.0,677,1,0
26,1,1,0.025878778761883815,6,3,0.855072463768116,5,7.9,0.15,4.0,651,1,0
22,1,3,0.0257671388169725,0,0,0.9999999999999999,3,10.65,0.18,4.0,602,1,0
25,1,3,0.036563402729909475,2,3,0.7101449275362319,5,11.86,0.09,4.0,652,0,0
25,1,0,0.0016990682026914266,5,2,0.13043478260869565,4,8.94,0.25,4.0,572,0,1
23,1,1,0.0017626042610033473,0,2,0.11231884057971013,5,9.63,0.21,4.0,528,0,1
25,0,3,0.007332645049206384,3,3,0.7028985507246377,4,14.22,0.41,3.0,638,0,1
23,0,3,0.009009746737207912,2,3,0.7028985507246377,0,9.33,0.34,3.0,655,0,1
24,1,4,0.013070215269063391,3,3,0.6956521739130435,3,13.85,0.24,4.0,627,1,0
22,1,3,0.0017929124901324472,0,0,0.043478260869565216,1,10.65,0.1,2.0,596,0,0
24,0,1,0.014359288207068046,0,3,0.6956521739130435,3,11.46,0.22,4.0,694,0,0
23,0,0,0.02570262955864267,0,0,0.9999999999999999,4,7.66,0.18,2.0,684,1,0
24,0,1,0.025744477159412665,0,0,0.3333333333333333,5,16.77,0.06,4.0,547,0,0
25,0,1,0.02575490430246167,0,0,0.3333333333333333,4,9.63,0.06,4.0,586,1,0
26,0,1,0.02571389087313559,5,3,0.7101449275362319,4,12.23,0.13,4.0,694,0,0
25,1,4,0.020051674140379377,2,0,0.2753623188405797,3,14.09,0.07,4.0,639,0,1
25,0,1,0.007980101118262433,0,3,0.6884057971014493,4,13.98,0.37,4.0,663,0,1
23,0,3,0.009443932973768368,4,3,0.6884057971014493,1,10.62,0.32,4.0,528,0,1
24,1,1,0.0018945423777167226,0,0,0.09855072463768116,0,11.01,0.18,3.0,636,0,1
25,1,3,0.010459814763889163,3,3,0.6884057971014493,4,17.56,0.29,4.0,603,0,1
26,1,3,0.00838300592567588,3,3,0.6884057971014493,3,14.96,0.36,2.0,507,0,1
22,1,4,0.011397145409707477,3,3,0.6884057971014493,0,15.65,0.27,2.0,692,0,1
24,0,0,0.009941933325788717,2,3,0.6884057971014493,3,15.7,0.3,2.0,604,0,1
24,0,1,0.014048837401355752,5,3,0.6884057971014493,5,12.53,0.22,3.0,622,0,0
26,0,1,0.012044740507337512,2,3,0.6884057971014493,2,17.56,0.26,3.0,643,0,1
23,1,3,0.015705501888981233,0,3,0.6884057971014493,4,12.87,0.2,2.0,565,0,0
23,1,4,0.01618807006928906,0,3,0.6884057971014493,4,15.7,0.19,2.0,718,1,0
25,1,1,0.025740723387915023,3,0,0.24637681159420288,1,11.01,0.05,3.0,625,1,0
25,1,1,0.025708329730176123,0,2,0.42028985507246375,5,11.14,0.08,4.0,614,1,0
24,0,1,0.02569331464418556,2,0,0.5652173913043479,5,16.0,0.1,3.0,690,1,0
23,1,3,0.02573377195921569,0,0,0.7101449275362319,1,15.65,0.13,2.0,564,1,0
26,0,0,0.02573168653060589,5,0,0.38405797101449274,0,11.01,0.07,4.0,579,1,0
21,0,3,0.025698180644275096,1,0,0.4275362318840579,5,15.31,0.08,4.0,648,0,0
25,1,4,0.02576199475973499,3,0,0.5652173913043479,5,13.47,0.1,2.0,531,1,0
22,1,0,0.0018358723194943367,0,0,0.12318840579710146,2,13.85,0.22,2.0,658,0,1
25,0,1,0.017697225239914658,3,3,0.6884057971014493,4,11.01,0.18,3.0,574,0,0
21,1,3,0.0018578388341842346,2,0,0.15942028985507245,5,10.39,0.28,4.0,671,0,1
25,1,3,0.018217609192346867,7,3,0.6884057971014493,2,11.36,0.17,2.0,633,0,0
23,1,3,0.02301075830911224,0,3,0.6884057971014493,1,11.83,0.14,3.0,631,1,0
23,1,0,0.04692492429199004,0,3,0.6884057971014493,1,12.53,0.07,3.0,652,1,0
22,0,1,0.01706742579975492,3,3,0.6855072463768116,2,14.96,0.18,3.0,683,0,1
22,0,1,0.006200118285510749,0,3,0.6811594202898551,0,13.85,0.46,3.0,693,0,1
23,0,1,0.006857723440467827,2,3,0.6811594202898551,5,11.58,0.42,4.0,603,0,1
24,0,3,0.006987854185719376,1,3,0.6811594202898551,5,16.29,0.41,2.0,522,0,1
26,0,3,0.007037626415206612,4,3,0.6811594202898551,3,11.01,0.41,3.0,664,0,1
21,0,4,0.006550053206235265,0,3,0.6811594202898551,1,16.29,0.44,2.0,645,0,1
25,1,1,0.007696760884477544,2,3,0.6811594202898551,4,10.74,0.38,2.0,592,0,1
22,0,0,0.001961276093230337,4,0,0.050724637681159424,1,15.27,0.1,3.0,636,1,0
24,0,1,0.006861894297687427,3,3,0.6811594202898551,4,17.8,0.42,2.0,672,0,1
22,0,1,0.0019172040352765545,0,0,0.014492753623188404,5,11.36,0.05,2.0,686,1,0
22,0,3,0.007184996703632511,0,3,0.6811594202898551,3,17.56,0.4,4.0,590,0,1
26,0,4,0.008997929308419044,2,3,0.6811594202898551,4,7.9,0.33,4.0,636,0,1
25,0,3,0.009040193994911,5,3,0.6811594202898551,4,10.99,0.33,4.0,580,0,1
22,1,1,0.009052150452273856,0,3,0.6811594202898551,4,7.29,0.33,3.0,674,0,1
21,0,0,0.009023232508884621,0,3,0.6811594202898551,3,10.75,0.33,2.0,601,0,1
26,0,3,0.009372750343887178,4,3,0.6811594202898551,0,7.9,0.32,3.0,620,0,1
22,1,4,0.009448242859561955,0,3,0.6811594202898551,1,14.84,0.32,2.0,642,0,1
26,1,0,0.009901893096480548,7,3,0.6811594202898551,0,11.01,0.3,2.0,616,0,1
22,0,0,0.0019219310067921022,0,0,0.12971014492753621,1,11.01,0.23,3.0,588,0,1
23,1,3,0.008880450163400284,1,3,0.6811594202898551,0,19.69,0.33,2.0,585,0,1
23,1,1,0.010053573270700035,1,3,0.6811594202898551,5,11.01,0.3,4.0,632,0,1
24,1,3,0.008987780222518013,5,3,0.6811594202898551,5,14.96,0.33,4.0,556,0,1
25,1,1,0.010078459385443654,4,3,0.6811594202898551,1,6.99,0.3,3.0,602,0,1
22,1,3,0.009404726915904119,0,3,0.6811594202898551,4,16.45,0.32,4.0,639,0,1
24,1,0,0.010736203568974718,3,3,0.6811594202898551,1,10.99,0.28,4.0,603,0,1
23,1,0,0.011363500494802696,2,3,0.6811594202898551,0,10.99,0.27,2.0,689,0,1
22,1,3,0.001997006436744919,4,2,0.07246376811594203,4,7.9,0.13,4.0,672,0,1
22,0,4,0.011508785354618795,2,3,0.6811594202898551,1,12.69,0.26,4.0,499,0,1
24,1,1,0.011523939469183344,1,3,0.6811594202898551,3,10.37,0.26,3.0,643,0,1
24,1,1,0.011526998097811051,2,3,0.6811594202898551,2,11.01,0.26,3.0,589,0,1
26,1,4,0.010559637280011613,2,3,0.6811594202898551,0,15.83,0.29,3.0,646,0,1
23,1,0,0.012045991764503392,1,3,0.6811594202898551,4,13.92,0.25,3.0,613,0,1
22,0,3,0.0020320416373895665,0,2,0.043478260869565216,5,11.49,0.09,3.0,567,0,0
24,0,1,0.012372013770502198,4,3,0.6811594202898551,3,10.25,0.25,2.0,603,0,0
22,0,0,0.0020669378094602276,3,2,0.08695652173913043,2,7.49,0.15,4.0,647,0,1
23,0,4,0.0020274536944480054,1,2,0.10144927536231883,1,5.99,0.18,2.0,645,0,1
23,0,1,0.011525468783497198,0,3,0.6811594202898551,4,12.92,0.26,2.0,672,0,1
26,0,4,0.013852946140608495,6,3,0.6811594202898551,4,11.58,0.22,3.0,648,0,0
25,1,3,0.014857983701958328,4,3,0.6811594202898551,1,8.9,0.21,2.0,653,0,0
22,1,1,0.01285722349371577,0,3,0.6811594202898551,0,19.69,0.24,3.0,590,0,1
25,0,4,0.014870218216469158,2,3,0.6811594202898551,5,6.54,0.21,4.0,704,1,0
21,0,4,0.002069023238070028,0,2,0.12753623188405797,2,14.54,0.21,4.0,674,0,1
21,0,1,0.002000899236816546,0,2,0.13043478260869565,1,11.11,0.22,2.0,594,0,1
26,0,3,0.01564043651635546,5,3,0.6811594202898551,4,12.73,0.2,4.0,626,0,0
24,0,4,0.017360915119440837,2,3,0.6811594202898551,5,15.62,0.18,4.0,701,1,0
24,1,0,0.002034683180295313,3,2,0.16666666666666666,2,6.54,0.28,4.0,602,0,1
22,0,0,0.015334712682158714,0,3,0.6811594202898551,0,11.01,0.2,2.0,503,0,1
26,0,0,0.016358797158144724,5,3,0.6811594202898551,0,20.0,0.19,4.0,657,0,1
22,0,3,0.019033567893074792,0,3,0.6811594202898551,1,9.91,0.17,4.0,638,0,0
24,0,1,0.019030509264447083,2,3,0.6811594202898551,5,12.69,0.17,4.0,646,1,0
26,1,0,0.017051715570894424,4,3,0.6811594202898551,1,20.0,0.18,3.0,678,0,1
24,1,4,0.01968950470514403,4,3,0.6811594202898551,4,16.49,0.16,4.0,684,1,0
23,1,1,0.0020794503811190296,1,0,0.05797101449275363,3,15.95,0.11,2.0,594,0,1
24,1,4,0.02074653895316489,1,3,0.6811594202898551,0,11.49,0.15,3.0,538,1,0
25,0,1,0.021549985082234012,3,3,0.6811594202898551,4,10.99,0.15,2.0,662,0,0
24,1,3,0.021554294968027597,2,3,0.6811594202898551,2,13.79,0.15,2.0,636,1,0
23,1,4,0.01817534450585491,0,3,0.6811594202898551,3,20.0,0.17,3.0,613,0,1
23,0,0,0.02402469369919722,1,3,0.6811594202898551,1,7.49,0.13,4.0,573,1,0
23,1,4,0.022019067490865126,0,3,0.6811594202898551,0,16.0,0.14,2.0,714,0,1
24,1,0,0.002041495580420662,0,2,0.36231884057971014,4,7.88,0.57,3.0,640,0,1
21,1,1,0.001997284493892892,0,2,0.16666666666666666,5,10.62,0.28,4.0,637,0,1
26,0,3,0.024908498344030656,7,3,0.6811594202898551,0,10.99,0.13,4.0,633,1,0
26,1,1,0.023695891121718684,0,3,0.6811594202898551,1,18.3,0.13,2.0,615,0,1
26,1,1,0.02738334598956785,2,3,0.6811594202898551,0,11.01,0.12,2.0,552,1,0
21,1,1,0.0020399662661068083,0,2,0.05797101449275363,4,11.36,0.11,3.0,670,1,0
24,1,0,0.006344290916734953,4,3,0.6804347826086956,2,11.01,0.45,2.0,678,0,1
23,0,4,0.019044551150419742,2,3,0.6739130434782609,3,13.47,0.16,2.0,676,0,0
24,0,3,0.008207134779582709,2,3,0.6695652173913044,4,11.89,0.35,3.0,624,0,1
24,1,3,0.002038715008940928,0,0,0.2753623188405797,0,12.18,0.44,2.0,649,0,1
25,1,3,0.016029855552092197,0,3,0.6695652173913044,0,13.49,0.19,4.0,555,1,0
23,0,0,0.011577604498742209,0,3,0.668840579710145,4,14.5,0.26,4.0,613,0,1
22,1,1,0.002024812151542258,1,2,0.10144927536231883,3,11.01,0.18,2.0,684,0,1
22,1,1,0.002055676494967305,0,2,0.14202898550724635,3,15.31,0.24,2.0,647,0,1
25,1,3,0.0020089628941077744,4,0,0.10144927536231883,3,11.01,0.18,3.0,580,0,1
21,0,1,0.002038993066088901,0,2,0.08333333333333333,5,11.01,0.15,2.0,630,0,1
22,1,1,0.01024654493139357,1,3,0.663768115942029,5,7.49,0.29,2.0,589,0,1
22,1,3,0.006254061372217587,0,3,0.6521739130434783,4,11.01,0.43,3.0,621,0,1
25,0,4,0.00842221198354013,1,3,0.6521739130434783,1,11.01,0.34,2.0,665,0,1
23,0,1,0.009038803709171131,0,3,0.6521739130434783,5,12.18,0.32,4.0,668,0,1
24,0,1,0.0020309294087976727,2,0,0.02028985507246377,5,11.34,0.05,4.0,615,1,0
25,0,3,0.009583517662051011,2,3,0.6521739130434783,1,9.91,0.3,3.0,604,0,1
24,1,3,0.0098647724672261,1,3,0.6521739130434783,2,11.99,0.29,4.0,620,0,1
23,1,4,0.01036694367646605,0,3,0.6521739130434783,1,9.62,0.28,2.0,558,0,1
22,1,1,0.002011187351291562,0,2,0.07246376811594203,0,9.96,0.13,3.0,603,0,1
25,1,1,0.012408439256886712,2,3,0.6521739130434783,5,11.01,0.24,2.0,683,1,0
24,1,0,0.01370919059510625,1,3,0.6521739130434783,5,14.54,0.22,2.0,641,0,1
22,1,1,0.008812326162146802,0,3,0.644927536231884,3,11.36,0.32,4.0,521,0,1
23,0,1,0.010686431339487481,3,3,0.6376811594202899,0,14.27,0.27,2.0,655,0,1
24,1,1,0.002056093580689265,1,2,0.07246376811594203,2,11.99,0.13,3.0,663,0,1
26,0,1,0.010677533510752332,4,3,0.6376811594202899,1,18.99,0.27,2.0,605,0,1
24,1,1,0.011180816948584176,4,3,0.6347826086956522,5,16.7,0.25,4.0,708,0,1
24,1,3,0.002095299638553513,3,0,0.13043478260869565,4,9.32,0.22,3.0,571,0,1
23,1,1,0.004871839289641844,1,3,0.6304347826086957,0,12.69,0.52,3.0,678,0,1
25,0,3,0.006272830229705791,1,3,0.6231884057971014,2,13.11,0.41,2.0,597,0,1
25,1,1,0.007689809455778209,1,3,0.6231884057971014,4,10.74,0.35,2.0,689,0,1
21,1,1,0.002168428668470516,0,0,0.1072463768115942,4,14.11,0.18,4.0,675,0,1
22,0,3,0.008523563813976433,1,3,0.6231884057971014,1,9.63,0.32,3.0,591,0,1
25,0,3,0.008702910674419272,5,3,0.6231884057971014,3,14.65,0.31,2.0,616,0,1
23,0,3,0.009042974566390733,0,3,0.6231884057971014,0,10.25,0.3,4.0,640,0,1
24,1,1,0.009042835537816747,0,3,0.6231884057971014,5,14.26,0.3,2.0,593,0,1
25,0,1,0.002172599525690117,4,0,0.07246376811594203,1,9.91,0.13,2.0,649,0,1
26,1,1,0.008369242096851198,4,3,0.6231884057971014,3,17.19,0.32,3.0,645,0,1
22,0,3,0.0107175737400605,0,3,0.6231884057971014,1,11.36,0.26,4.0,537,0,1
22,0,1,0.010059829556529436,0,3,0.6231884057971014,1,11.01,0.27,2.0,635,0,1
23,0,1,0.011403818781258838,0,3,0.6231884057971014,0,10.59,0.24,3.0,640,1,0
24,0,4,0.011849683418034176,2,3,0.6231884057971014,1,9.25,0.24,2.0,625,0,0
22,0,4,0.002154525811071847,0,2,0.09057971014492754,3,8.49,0.15,3.0,557,0,1
26,1,0,0.011861083761101085,8,3,0.6231884057971014,5,6.54,0.24,3.0,643,0,0
21,0,0,0.002160921125475235,0,2,0.15942028985507245,3,8.49,0.25,3.0,631,0,1
24,1,1,0.012378826170627546,0,3,0.6231884057971014,3,11.01,0.23,4.0,653,1,0
26,0,0,0.01282482983597687,1,3,0.6231884057971014,5,12.69,0.22,2.0,623,1,0
24,0,1,0.0021781606686495847,3,2,0.19999999999999998,3,13.85,0.31,2.0,662,0,1
25,1,0,0.0021853901544968933,2,2,0.10144927536231883,0,7.4,0.17,3.0,667,0,1
23,1,3,0.013009598810805191,1,3,0.6231884057971014,0,11.71,0.22,4.0,586,0,0
25,0,4,0.011979814163285725,3,3,0.6231884057971014,4,11.48,0.23,3.0,719,0,1
25,1,4,0.012706377490940205,1,3,0.6231884057971014,1,17.51,0.22,2.0,646,0,1
21,1,3,0.002155499011089753,0,0,0.08695652173913043,0,14.61,0.15,3.0,646,0,1
23,1,1,0.015640714573503432,3,3,0.6231884057971014,0,7.88,0.18,4.0,646,0,0
23,0,1,0.017405682320264553,1,3,0.6231884057971014,4,11.01,0.17,3.0,643,1,0
22,1,1,0.002245033412737186,1,0,0.1289855072463768,4,11.71,0.2,2.0,594,0,1
25,1,1,0.008529820099805834,1,3,0.6144927536231884,4,11.99,0.31,2.0,664,0,1
24,1,3,0.008056149748233156,0,3,0.6115942028985507,5,13.49,0.33,2.0,605,0,1
23,0,3,0.008435836783790826,0,3,0.6115942028985507,3,20.0,0.31,4.0,646,0,1
26,0,0,0.009549455661424271,3,3,0.6115942028985507,0,14.35,0.28,3.0,655,0,1
22,0,1,0.012663695718726288,0,3,0.6115942028985507,4,13.61,0.22,3.0,597,0,0
22,1,3,0.012029169307051002,0,3,0.6115942028985507,0,11.26,0.23,3.0,679,0,1
22,0,3,0.0022372478125939317,0,2,0.05507246376811595,5,10.59,0.1,3.0,654,0,0
24,0,1,0.01770737432581569,1,3,0.6115942028985507,3,7.9,0.16,2.0,556,0,0
24,1,0,0.002282849184861568,2,0,0.18840579710144925,2,5.99,0.29,4.0,694,0,1
25,1,3,0.002217227697939847,3,2,0.07246376811594203,1,11.99,0.13,4.0,587,0,1
24,0,0,0.008858622677284373,2,3,0.6086956521739131,3,16.89,0.3,3.0,620,0,1
24,0,4,0.010705061168401697,0,3,0.6086956521739131,2,9.99,0.25,3.0,701,0,1
24,0,3,0.01840682708154276,4,3,0.6086956521739131,1,15.33,0.15,3.0,572,1,0
25,1,3,0.009093024853025943,4,3,0.6072463768115942,1,7.29,0.29,4.0,671,0,1
22,1,3,0.004236617735096624,0,3,0.6014492753623188,0,12.42,0.55,3.0,599,0,1
25,1,0,0.006888309726744899,3,3,0.6014492753623188,5,10.99,0.37,2.0,610,0,1
25,1,1,0.007566213053504035,4,3,0.6014492753623188,5,6.91,0.34,2.0,588,0,1
22,1,1,0.0022234839837692484,1,0,0.13043478260869565,0,14.17,0.21,2.0,691,0,1
22,1,3,0.007887369059413306,0,3,0.6014492753623188,3,10.25,0.33,3.0,645,0,1
26,1,0,0.002218200897957754,2,2,0.25362318840579706,1,11.01,0.39,2.0,618,0,1
24,1,1,0.008363124839595783,2,3,0.6014492753623188,5,15.95,0.31,3.0,672,0,1
24,0,0,0.009890214696265666,2,3,0.6014492753623188,1,15.95,0.27,4.0,650,0,1
21,1,3,0.004801490831204575,0,3,0.5942028985507246,5,12.53,0.49,4.0,687,0,1
22,1,0,0.0022088859835006453,0,0,0.02608695652173913,2,14.91,0.06,4.0,535,0,1
23,1,0,0.0022262645552489826,0,0,0.07246376811594203,3,11.01,0.12,4.0,604,0,1
26,0,1,0.00569030050470153,6,3,0.5942028985507246,3,6.54,0.43,4.0,601,0,1
25,0,0,0.0022412796412395455,1,2,0.014492753623188404,5,11.01,0.04,3.0,612,1,0
26,1,1,0.006030920510968938,5,3,0.5942028985507246,3,17.26,0.41,4.0,666,0,1
23,1,3,0.009504549432026568,0,3,0.5942028985507246,3,11.36,0.27,2.0,645,0,1
26,1,1,0.002265748670261204,3,0,0.10144927536231883,5,7.51,0.16,4.0,678,0,1
22,0,1,0.008842078276979956,0,3,0.5942028985507246,4,10.71,0.29,3.0,644,0,1
22,1,0,0.010774158369673086,1,3,0.5942028985507246,4,13.98,0.25,4.0,614,1,0
26,0,0,0.009893690410615334,3,3,0.5942028985507246,0,14.09,0.27,3.0,627,0,1
22,1,4,0.011531586040752613,0,3,0.5942028985507246,1,10.0,0.23,3.0,523,1,0
22,0,4,0.0022207034122895142,0,0,0.13043478260869565,3,15.33,0.21,3.0,571,0,1
25,0,3,0.009340078629000305,4,3,0.5942028985507246,3,16.32,0.28,4.0,546,0,1
24,0,0,0.012202120853090453,2,3,0.5942028985507246,2,7.9,0.22,2.0,640,0,0
23,0,4,0.012344069027130871,1,3,0.5942028985507246,3,11.99,0.22,3.0,648,1,0
24,1,3,0.013028089611145422,2,3,0.5942028985507246,3,10.75,0.21,4.0,593,0,0
26,1,0,0.013210912185937928,4,3,0.5942028985507246,2,13.92,0.2,3.0,658,1,0
22,1,1,0.014601754040100846,2,3,0.5942028985507246,1,9.91,0.19,3.0,701,0,0
26,0,1,0.01256345611688188,4,3,0.5942028985507246,1,16.95,0.21,3.0,702,0,1
26,1,0,0.01524698565197311,0,3,0.5942028985507246,1,7.9,0.18,3.0,711,1,0
26,1,1,0.015195406051024042,4,3,0.5942028985507246,1,11.01,0.18,3.0,570,1,0
25,0,0,0.015694240574488313,4,3,0.5942028985507246,4,16.49,0.17,3.0,637,0,1
26,0,0,0.0022498994128267204,5,1,0.20289855072463767,4,11.97,0.31,2.0,621,0,1
21,1,3,0.002177743582927625,1,0,0.16666666666666666,0,6.17,0.26,3.0,637,0,1
26,1,0,0.019838265279309795,7,3,0.5942028985507246,2,8.9,0.14,2.0,534,0,0
25,0,3,0.019894988937496368,2,3,0.5942028985507246,1,12.99,0.14,3.0,577,1,0
23,1,1,0.012678988861864825,1,3,0.591304347826087,4,12.69,0.21,2.0,638,0,0
21,0,0,0.002289522556412929,0,0,0.42028985507246375,1,9.64,0.61,2.0,548,0,1
26,0,3,0.007370599849904753,2,3,0.5797101449275363,5,7.49,0.34,3.0,676,0,1
23,1,0,0.010683650768007747,0,3,0.5797101449275363,1,13.16,0.24,3.0,641,0,0
22,0,0,0.0023456901003035555,0,2,0.0463768115942029,1,8.38,0.08,4.0,630,1,0
23,1,1,0.008009853233095585,0,3,0.5760869565217391,4,7.49,0.31,2.0,518,0,1
26,1,3,0.0033818700622264093,4,3,0.5666666666666667,1,9.76,0.62,2.0,652,0,1
24,0,0,0.004571398541256591,0,3,0.5652173913043479,0,10.99,0.49,3.0,600,0,1
